LoanID,CustomerID,ProductID,BranchID,DisbursalDateKey,DisbursalDate,MaturityDate,LoanAmountUSD,InterestRate,TenureMonths,MonthlyEMI_USD,LoanPurpose,CollateralValueUSD,ApprovalRiskRating,LoanStatus,IsNonPerformingAsset,WriteOffAmountUSD
LN-11174,CUST-0857,PRD-MORT,BR-101,20250920,2025-09-20,2045-09-20,324300.0,0.0875,240,2865.87,Refinance Existing Mortgage,455338.36,CCC - Elevated Risk,Delinquent (31-60 DPD),0,0.0
LN-11175,CUST-0759,PRD-EQUIP,BR-106,20230918,2023-09-18,2025-09-17,54100.0,0.084,24,2456.68,Medical Imaging Scanner,73272.42,BBB - Moderate Risk,Fully Paid,0,0.0
LN-11176,CUST-0706,PRD-AUTO,BR-109,20231105,2023-11-05,2026-11-04,19700.0,0.073,36,610.98,Certified Pre-Owned Luxury Car,26422.83,AAA - Low Risk,Fully Paid,0,0.0
LN-11177,CUST-0055,PRD-EQUIP,BR-109,20251009,2025-10-09,2030-10-09,73600.0,0.134,60,1689.74,Medical Imaging Scanner,109702.49,DDD - High Default Probability,Current / Performing,0,0.0
LN-11178,CUST-0888,PRD-AUTO,BR-104,20240113,2024-01-13,2030-01-12,17700.0,0.083,72,312.94,Fleet Commercial Van,25449.82,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11179,CUST-0720,PRD-EQUIP,BR-102,20240509,2024-05-09,2027-05-09,142300.0,0.114,36,4685.72,Warehouse Forklift Fleet,194043.38,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11180,CUST-0399,PRD-SME,BR-105,20250526,2025-05-26,2027-05-26,185800.0,0.1,24,8573.73,Inventory Stocking Q4,262171.97,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11181,CUST-0256,PRD-EDU,BR-107,20230414,2023-04-14,2033-04-13,21000.0,0.074,120,248.18,Medical Residency Program,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11182,CUST-0045,PRD-AUTO,BR-111,20250710,2025-07-10,2028-07-09,49400.0,0.103,36,1600.97,New EV Purchase,60100.89,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11183,CUST-0949,PRD-EQUIP,BR-104,20250312,2025-03-12,2030-03-12,117700.0,0.084,60,2409.13,Industrial CNC Machine,135559.19,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11184,CUST-0946,PRD-EQUIP,BR-111,20230116,2023-01-16,2025-01-15,96800.0,0.084,24,4395.68,Industrial CNC Machine,118513.93,AAA - Low Risk,Fully Paid,0,0.0
LN-11185,CUST-0617,PRD-AUTO,BR-111,20240121,2024-01-21,2030-01-20,52500.0,0.123,72,1034.59,New EV Purchase,61308.01,DDD - High Default Probability,In Default (90+ DPD),1,0.0
LN-11186,CUST-0955,PRD-SME,BR-109,20241108,2024-11-08,2029-11-08,211000.0,0.1,60,4483.13,New Branch Expansion,254100.55,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11187,CUST-0885,PRD-EDU,BR-105,20240806,2024-08-06,2028-08-06,33400.0,0.064,48,790.54,Medical Residency Program,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11188,CUST-0370,PRD-EDU,BR-108,20250416,2025-04-16,2032-04-15,65200.0,0.074,84,996.84,Master of Science in Data Analytics,0.0,CCC - Elevated Risk,Under Restructuring,1,0.0
LN-11189,CUST-0164,PRD-AUTO,BR-107,20230919,2023-09-19,2029-09-18,19600.0,0.083,72,346.53,Certified Pre-Owned Luxury Car,25525.67,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11190,CUST-0484,PRD-MORT,BR-108,20260121,2026-01-21,2046-01-21,343400.0,0.0575,240,2410.95,Refinance Existing Mortgage,418901.64,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11191,CUST-0684,PRD-PERS,BR-105,20260308,2026-03-08,2030-03-08,31700.0,0.13,48,850.43,Emergency Medical Exp,0.0,CCC - Elevated Risk,Charged Off / Written Off,1,22335.57
LN-11192,CUST-0673,PRD-PERS,BR-110,20251018,2025-10-18,2029-10-18,17700.0,0.13,48,474.85,Debt Consolidation,0.0,CCC - Elevated Risk,Charged Off / Written Off,1,11108.54
LN-11193,CUST-0579,PRD-EQUIP,BR-101,20240925,2024-09-25,2028-09-25,105300.0,0.084,48,2590.5,Medical Imaging Scanner,128618.27,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11194,CUST-0936,PRD-AUTO,BR-102,20241101,2024-11-01,2030-11-01,51700.0,0.083,72,914.06,New EV Purchase,70804.64,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11195,CUST-0654,PRD-PERS,BR-101,20250531,2025-05-31,2029-05-31,15700.0,0.15,48,436.94,Debt Consolidation,0.0,CCC - Elevated Risk,Delinquent (31-60 DPD),0,0.0
LN-11196,CUST-0979,PRD-SME,BR-110,20231213,2023-12-13,2028-12-12,438700.0,0.09,60,9106.69,Technology & IT Modernization,680104.42,AAA - Low Risk,Current / Performing,0,0.0
LN-11197,CUST-0554,PRD-AUTO,BR-105,20240426,2024-04-26,2027-04-26,42200.0,0.103,36,1367.63,Fleet Commercial Van,49055.25,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11198,CUST-0003,PRD-MORT,BR-105,20231120,2023-11-20,2043-11-20,804700.0,0.0875,240,7111.22,Primary Residence Purchase,953207.78,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11199,CUST-0069,PRD-PERS,BR-107,20230110,2023-01-10,2027-01-10,8700.0,0.12,48,229.1,Home Renovation,0.0,AAA - Low Risk,Fully Paid,0,0.0
LN-11200,CUST-0468,PRD-SME,BR-103,20241017,2024-10-17,2031-10-17,411600.0,0.09,84,6622.26,Working Capital Expansion,474785.19,BBB - Moderate Risk,In Default (90+ DPD),1,0.0
LN-11201,CUST-0983,PRD-AUTO,BR-101,20231223,2023-12-23,2028-12-22,57500.0,0.073,60,1146.73,Fleet Commercial Van,72295.1,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11202,CUST-0464,PRD-MORT,BR-112,20231001,2023-10-01,2043-10-01,291400.0,0.1075,240,2958.38,Primary Residence Purchase,453928.68,DDD - High Default Probability,Current / Performing,0,0.0
LN-11203,CUST-0390,PRD-EQUIP,BR-103,20230126,2023-01-26,2025-01-25,83100.0,0.084,24,3773.57,Medical Imaging Scanner,128114.9,CCC - Elevated Risk,Fully Paid,0,0.0
LN-11204,CUST-0115,PRD-MORT,BR-105,20250613,2025-06-13,2045-06-13,566600.0,0.0675,240,4308.22,Investment Property Buy,725565.31,BBB - Moderate Risk,Delinquent (31-60 DPD),0,0.0
LN-11205,CUST-0422,PRD-EQUIP,BR-105,20231005,2023-10-05,2025-10-04,52800.0,0.084,24,2397.65,Industrial CNC Machine,68634.28,AAA - Low Risk,Fully Paid,0,0.0
LN-11206,CUST-0878,PRD-MORT,BR-112,20240802,2024-08-02,2044-08-02,434700.0,0.0675,240,3305.3,Primary Residence Purchase,515085.44,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11207,CUST-0517,PRD-PERS,BR-102,20250612,2025-06-12,2029-06-12,22500.0,0.12,48,592.51,Debt Consolidation,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11208,CUST-0168,PRD-SME,BR-101,20231209,2023-12-09,2030-12-08,306500.0,0.09,84,4931.3,New Branch Expansion,385904.52,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11209,CUST-0393,PRD-EDU,BR-111,20230305,2023-03-05,2027-03-05,72000.0,0.064,48,1704.16,Medical Residency Program,0.0,CCC - Elevated Risk,In Default (90+ DPD),1,0.0
LN-11210,CUST-0822,PRD-MORT,BR-107,20230701,2023-07-01,2043-07-01,231900.0,0.0675,240,1763.28,Refinance Existing Mortgage,295019.11,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11211,CUST-0026,PRD-PERS,BR-111,20240901,2024-09-01,2028-09-01,24900.0,0.15,48,692.99,Home Renovation,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11212,CUST-0599,PRD-PERS,BR-108,20230922,2023-09-22,2027-09-22,21100.0,0.12,48,555.64,Debt Consolidation,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-11213,CUST-0721,PRD-PERS,BR-106,20240416,2024-04-16,2028-04-16,17500.0,0.17,48,504.96,Home Renovation,0.0,DDD - High Default Probability,Current / Performing,0,0.0
LN-11214,CUST-0515,PRD-SME,BR-109,20231224,2023-12-24,2030-12-23,432900.0,0.09,84,6964.96,Inventory Stocking Q4,539710.34,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11215,CUST-0785,PRD-SME,BR-105,20240809,2024-08-09,2031-08-09,164400.0,0.1,84,2729.23,Inventory Stocking Q4,239168.81,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11216,CUST-0342,PRD-AUTO,BR-102,20240425,2024-04-25,2029-04-25,59700.0,0.083,60,1219.09,Certified Pre-Owned Luxury Car,85600.6,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11217,CUST-0426,PRD-AUTO,BR-105,20250401,2025-04-01,2028-03-31,55000.0,0.083,36,1731.12,Fleet Commercial Van,77025.97,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11218,CUST-0108,PRD-SME,BR-103,20241126,2024-11-26,2029-11-26,405800.0,0.09,60,8423.74,Technology & IT Modernization,520179.81,AAA - Low Risk,Current / Performing,0,0.0
LN-11219,CUST-0114,PRD-MORT,BR-108,20250415,2025-04-15,2045-04-15,689100.0,0.0575,240,4838.06,Investment Property Buy,981762.73,AAA - Low Risk,Current / Performing,0,0.0
LN-11220,CUST-0584,PRD-MORT,BR-107,20250107,2025-01-07,2045-01-07,755100.0,0.0675,240,5741.51,Primary Residence Purchase,1026273.76,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11221,CUST-0333,PRD-EQUIP,BR-110,20240207,2024-02-07,2026-02-06,29000.0,0.084,24,1316.89,Medical Imaging Scanner,34547.86,BBB - Moderate Risk,Fully Paid,0,0.0
LN-11222,CUST-0426,PRD-MORT,BR-105,20250521,2025-05-21,2045-05-21,678600.0,0.0675,240,5159.83,Investment Property Buy,899257.25,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11223,CUST-0644,PRD-MORT,BR-103,20250301,2025-03-01,2045-03-01,205800.0,0.0575,240,1444.89,Primary Residence Purchase,315342.59,AAA - Low Risk,Current / Performing,0,0.0
LN-11224,CUST-0170,PRD-EDU,BR-102,20260113,2026-01-13,2036-01-13,65200.0,0.064,120,737.02,Medical Residency Program,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11225,CUST-0620,PRD-EQUIP,BR-112,20250716,2025-07-16,2030-07-16,160600.0,0.094,60,3365.06,Industrial CNC Machine,187033.01,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11226,CUST-0593,PRD-PERS,BR-109,20231214,2023-12-14,2027-12-14,25500.0,0.13,48,684.1,Emergency Medical Exp,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11227,CUST-0490,PRD-EDU,BR-103,20250818,2025-08-18,2035-08-18,69400.0,0.064,120,784.5,Master of Science in Data Analytics,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11228,CUST-0999,PRD-AUTO,BR-102,20241129,2024-11-29,2030-11-29,52100.0,0.103,72,973.1,New EV Purchase,72358.18,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11229,CUST-0817,PRD-AUTO,BR-103,20230628,2023-06-28,2026-06-27,19400.0,0.083,36,610.61,Certified Pre-Owned Luxury Car,23440.8,BBB - Moderate Risk,Fully Paid,0,0.0
LN-11230,CUST-0240,PRD-PERS,BR-102,20250410,2025-04-10,2029-04-10,10700.0,0.12,48,281.77,Home Renovation,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-11231,CUST-0498,PRD-PERS,BR-111,20260221,2026-02-21,2030-02-21,26300.0,0.12,48,692.58,Home Renovation,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11232,CUST-0492,PRD-EDU,BR-108,20231225,2023-12-25,2028-12-24,49400.0,0.074,60,987.53,MBA Program Tuition,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11233,CUST-0061,PRD-EDU,BR-102,20240621,2024-06-21,2028-06-21,34000.0,0.074,48,820.5,Medical Residency Program,0.0,CCC - Elevated Risk,In Default (90+ DPD),1,0.0
LN-11234,CUST-0207,PRD-EQUIP,BR-102,20260530,2026-05-30,2031-05-30,83100.0,0.094,60,1741.2,Industrial CNC Machine,108044.06,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11235,CUST-0071,PRD-EDU,BR-103,20260511,2026-05-11,2036-05-10,46800.0,0.064,120,529.03,Master of Science in Data Analytics,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-11236,CUST-0088,PRD-SME,BR-105,20230409,2023-04-09,2027-04-09,130900.0,0.09,48,3257.45,Inventory Stocking Q4,154137.35,AAA - Low Risk,Current / Performing,0,0.0
LN-11237,CUST-0554,PRD-MORT,BR-105,20231121,2023-11-21,2043-11-21,220400.0,0.0875,240,1947.7,Primary Residence Purchase,345677.53,CCC - Elevated Risk,Delinquent (61-90 DPD),1,0.0
LN-11238,CUST-0922,PRD-EDU,BR-112,20230815,2023-08-15,2030-08-14,66400.0,0.114,84,1150.94,Medical Residency Program,0.0,DDD - High Default Probability,Charged Off / Written Off,1,49612.96
LN-11239,CUST-0750,PRD-AUTO,BR-111,20240129,2024-01-29,2028-01-29,24400.0,0.083,48,599.12,New EV Purchase,30319.41,CCC - Elevated Risk,Delinquent (61-90 DPD),1,0.0
LN-11240,CUST-0735,PRD-MORT,BR-111,20241017,2024-10-17,2044-10-17,685100.0,0.0875,240,6054.3,Refinance Existing Mortgage,882113.76,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11241,CUST-0179,PRD-EDU,BR-102,20240731,2024-07-31,2028-07-31,40600.0,0.074,48,979.77,MBA Program Tuition,0.0,CCC - Elevated Risk,Delinquent (31-60 DPD),0,0.0
LN-11242,CUST-0785,PRD-EDU,BR-105,20260519,2026-05-19,2030-05-19,51400.0,0.074,48,1240.4,Medical Residency Program,0.0,CCC - Elevated Risk,Delinquent (61-90 DPD),1,0.0
LN-11243,CUST-0301,PRD-PERS,BR-109,20250604,2025-06-04,2029-06-04,27600.0,0.15,48,768.13,Home Renovation,0.0,DDD - High Default Probability,Under Restructuring,1,0.0
LN-11244,CUST-0010,PRD-MORT,BR-101,20251025,2025-10-25,2045-10-25,695400.0,0.0575,240,4882.29,Investment Property Buy,1014847.33,AAA - Low Risk,Current / Performing,0,0.0
LN-11245,CUST-0516,PRD-EQUIP,BR-101,20230227,2023-02-27,2025-02-26,148600.0,0.084,24,6747.92,Warehouse Forklift Fleet,215427.52,AAA - Low Risk,Fully Paid,0,0.0
LN-11246,CUST-0633,PRD-AUTO,BR-108,20230629,2023-06-29,2029-06-28,59300.0,0.083,72,1048.43,Certified Pre-Owned Luxury Car,81042.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11247,CUST-0364,PRD-EQUIP,BR-104,20230417,2023-04-17,2028-04-16,165600.0,0.094,60,3469.82,Warehouse Forklift Fleet,229270.04,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11248,CUST-0245,PRD-SME,BR-103,20240528,2024-05-28,2031-05-28,305700.0,0.12,84,5396.44,Technology & IT Modernization,429784.68,DDD - High Default Probability,Current / Performing,0,0.0
LN-11249,CUST-0414,PRD-MORT,BR-109,20260430,2026-04-30,2046-04-30,253000.0,0.0675,240,1923.72,Primary Residence Purchase,363955.07,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11250,CUST-0758,PRD-AUTO,BR-102,20230624,2023-06-24,2029-06-23,61500.0,0.073,72,1057.4,New EV Purchase,80342.19,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11251,CUST-0416,PRD-EDU,BR-110,20230121,2023-01-21,2027-01-21,44200.0,0.094,48,1108.33,Master of Science in Data Analytics,0.0,CCC - Elevated Risk,Fully Paid,0,0.0
LN-11252,CUST-0808,PRD-AUTO,BR-101,20231222,2023-12-22,2027-12-22,15600.0,0.073,48,375.74,New EV Purchase,20385.05,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11253,CUST-0876,PRD-EQUIP,BR-108,20231123,2023-11-23,2028-11-22,56500.0,0.114,60,1239.75,Industrial CNC Machine,84104.7,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11254,CUST-0771,PRD-AUTO,BR-107,20230127,2023-01-27,2027-01-27,56700.0,0.073,48,1365.66,Fleet Commercial Van,65289.35,AAA - Low Risk,Current / Performing,0,0.0
LN-11255,CUST-0672,PRD-AUTO,BR-112,20251026,2025-10-26,2028-10-25,38300.0,0.083,36,1205.49,Fleet Commercial Van,44562.4,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11256,CUST-0011,PRD-AUTO,BR-109,20240216,2024-02-16,2030-02-15,45600.0,0.073,72,784.02,Fleet Commercial Van,55990.63,AAA - Low Risk,Current / Performing,0,0.0
LN-11257,CUST-0976,PRD-EQUIP,BR-104,20241106,2024-11-06,2029-11-06,95000.0,0.084,60,1944.5,Industrial CNC Machine,134132.53,AAA - Low Risk,Current / Performing,0,0.0
LN-11258,CUST-0638,PRD-PERS,BR-101,20260114,2026-01-14,2028-01-14,19000.0,0.13,24,903.29,Home Renovation,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11259,CUST-0744,PRD-MORT,BR-106,20250416,2025-04-16,2045-04-16,486300.0,0.0675,240,3697.65,Refinance Existing Mortgage,589371.16,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11260,CUST-0576,PRD-PERS,BR-111,20260403,2026-04-03,2030-04-03,9100.0,0.12,48,239.64,Emergency Medical Exp,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11261,CUST-0725,PRD-EDU,BR-104,20230705,2023-07-05,2030-07-04,51600.0,0.094,84,840.71,Medical Residency Program,0.0,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11262,CUST-0292,PRD-MORT,BR-104,20231112,2023-11-12,2043-11-12,219900.0,0.0875,240,1943.28,Refinance Existing Mortgage,263381.73,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11263,CUST-0963,PRD-EDU,BR-104,20230725,2023-07-25,2027-07-25,21100.0,0.114,48,549.45,Medical Residency Program,0.0,DDD - High Default Probability,Current / Performing,0,0.0
LN-11264,CUST-0656,PRD-MORT,BR-105,20260401,2026-04-01,2046-04-01,425900.0,0.0875,240,3763.72,Investment Property Buy,654055.44,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11265,CUST-0761,PRD-PERS,BR-110,20240708,2024-07-08,2028-07-08,31600.0,0.13,48,847.75,Wedding & Family,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11266,CUST-0430,PRD-AUTO,BR-107,20241009,2024-10-09,2029-10-09,64200.0,0.073,60,1280.34,Fleet Commercial Van,99674.59,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11267,CUST-0057,PRD-MORT,BR-112,20250712,2025-07-12,2045-07-12,537400.0,0.0675,240,4086.2,Refinance Existing Mortgage,680313.43,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11268,CUST-0326,PRD-EDU,BR-104,20250213,2025-02-13,2035-02-13,14700.0,0.074,120,173.73,Master of Science in Data Analytics,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11269,CUST-0362,PRD-EDU,BR-106,20240906,2024-09-06,2028-09-06,50400.0,0.074,48,1216.27,Master of Science in Data Analytics,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11270,CUST-0480,PRD-SME,BR-103,20250531,2025-05-31,2027-05-31,447500.0,0.1,24,20649.85,New Branch Expansion,682046.34,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11271,CUST-0298,PRD-EQUIP,BR-111,20240203,2024-02-03,2026-02-02,106800.0,0.094,24,4898.75,Medical Imaging Scanner,132266.33,BBB - Moderate Risk,Fully Paid,0,0.0
LN-11272,CUST-0357,PRD-PERS,BR-107,20260219,2026-02-19,2028-02-19,20600.0,0.12,24,969.71,Debt Consolidation,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11273,CUST-0566,PRD-EDU,BR-112,20231004,2023-10-04,2027-10-04,71200.0,0.064,48,1685.22,Master of Science in Data Analytics,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-11274,CUST-0114,PRD-EDU,BR-108,20231214,2023-12-14,2028-12-13,63200.0,0.064,60,1233.62,MBA Program Tuition,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-11275,CUST-0464,PRD-PERS,BR-112,20231230,2023-12-30,2027-12-30,17200.0,0.17,48,496.31,Emergency Medical Exp,0.0,DDD - High Default Probability,Current / Performing,0,0.0
LN-11276,CUST-0107,PRD-MORT,BR-111,20230818,2023-08-18,2043-08-18,678300.0,0.0575,240,4762.23,Refinance Existing Mortgage,1052667.08,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11277,CUST-0517,PRD-EQUIP,BR-102,20240305,2024-03-05,2026-03-05,158200.0,0.084,24,7183.85,Industrial CNC Machine,200380.8,BBB - Moderate Risk,Fully Paid,0,0.0
LN-11278,CUST-0592,PRD-AUTO,BR-107,20240515,2024-05-15,2029-05-15,46200.0,0.123,60,1034.71,Certified Pre-Owned Luxury Car,56007.48,DDD - High Default Probability,Current / Performing,0,0.0
LN-11279,CUST-0985,PRD-PERS,BR-104,20231025,2023-10-25,2027-10-25,5800.0,0.12,48,152.74,Debt Consolidation,0.0,AAA - Low Risk,Current / Performing,0,0.0
LN-11280,CUST-0648,PRD-SME,BR-109,20230220,2023-02-20,2027-02-20,323800.0,0.1,48,8212.4,Technology & IT Modernization,467293.14,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11281,CUST-0730,PRD-AUTO,BR-105,20240401,2024-04-01,2027-04-01,40500.0,0.073,36,1256.09,Fleet Commercial Van,46592.79,AAA - Low Risk,Delinquent (61-90 DPD),1,0.0
LN-11282,CUST-0920,PRD-EDU,BR-111,20240504,2024-05-04,2028-05-04,28300.0,0.074,48,682.94,Master of Science in Data Analytics,0.0,CCC - Elevated Risk,In Default (90+ DPD),1,0.0
LN-11283,CUST-0458,PRD-EDU,BR-103,20260124,2026-01-24,2036-01-24,35200.0,0.074,120,416.0,Master of Science in Data Analytics,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11284,CUST-0984,PRD-EQUIP,BR-109,20240306,2024-03-06,2029-03-06,92900.0,0.114,60,2038.45,Industrial CNC Machine,135480.73,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11285,CUST-0215,PRD-MORT,BR-107,20250323,2025-03-23,2045-03-23,358700.0,0.0875,240,3169.87,Investment Property Buy,459882.46,CCC - Elevated Risk,Charged Off / Written Off,1,168934.72
LN-11286,CUST-0684,PRD-SME,BR-105,20240730,2024-07-30,2026-07-30,302700.0,0.1,24,13968.07,New Branch Expansion,458032.47,CCC - Elevated Risk,Fully Paid,0,0.0
LN-11287,CUST-0537,PRD-PERS,BR-103,20250113,2025-01-13,2029-01-13,12800.0,0.13,48,343.39,Emergency Medical Exp,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11288,CUST-0392,PRD-EQUIP,BR-108,20250429,2025-04-29,2027-04-29,139700.0,0.114,24,6537.09,Industrial CNC Machine,172137.68,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11289,CUST-0320,PRD-PERS,BR-109,20230529,2023-05-29,2024-05-28,16300.0,0.17,12,1486.64,Wedding & Family,0.0,DDD - High Default Probability,Fully Paid,0,0.0
LN-11290,CUST-0538,PRD-EDU,BR-106,20240204,2024-02-04,2031-02-03,28600.0,0.064,84,423.31,MBA Program Tuition,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11291,CUST-0032,PRD-SME,BR-107,20250607,2025-06-07,2032-06-06,87700.0,0.1,84,1455.92,Technology & IT Modernization,110089.22,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11292,CUST-0777,PRD-EDU,BR-108,20231231,2023-12-31,2027-12-31,10400.0,0.074,48,250.98,Master of Science in Data Analytics,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11293,CUST-0162,PRD-SME,BR-103,20260528,2026-05-28,2033-05-27,116500.0,0.1,84,1934.04,Working Capital Expansion,178590.64,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11294,CUST-0375,PRD-MORT,BR-110,20231211,2023-12-11,2043-12-11,362900.0,0.0875,240,3206.99,Refinance Existing Mortgage,550278.96,CCC - Elevated Risk,Current / Performing,0,0.0
LN-11295,CUST-0749,PRD-EDU,BR-110,20241230,2024-12-30,2034-12-30,11300.0,0.064,120,127.74,Master of Science in Data Analytics,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11296,CUST-0960,PRD-EQUIP,BR-106,20251112,2025-11-12,2030-11-12,127400.0,0.094,60,2669.42,Warehouse Forklift Fleet,180022.33,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11297,CUST-0497,PRD-PERS,BR-105,20230121,2023-01-21,2024-01-21,9400.0,0.17,12,857.32,Emergency Medical Exp,0.0,DDD - High Default Probability,Fully Paid,0,0.0
LN-11298,CUST-0969,PRD-MORT,BR-112,20250625,2025-06-25,2045-06-25,342400.0,0.0675,240,2603.49,Refinance Existing Mortgage,506178.5,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11299,CUST-0695,PRD-EDU,BR-106,20240731,2024-07-31,2028-07-31,31400.0,0.094,48,787.37,Medical Residency Program,0.0,DDD - High Default Probability,Charged Off / Written Off,1,14212.74
LN-11300,CUST-0429,PRD-EDU,BR-102,20240816,2024-08-16,2034-08-16,75500.0,0.064,120,853.45,Master of Science in Data Analytics,0.0,BBB - Moderate Risk,Current / Performing,0,0.0
LN-11301,CUST-0970,PRD-EDU,BR-108,20240416,2024-04-16,2028-04-16,10800.0,0.114,48,281.23,Medical Residency Program,0.0,DDD - High Default Probability,Current / Performing,0,0.0
LN-11302,CUST-0886,PRD-MORT,BR-103,20230710,2023-07-10,2043-07-10,365100.0,0.0575,240,2563.31,Investment Property Buy,500178.18,AAA - Low Risk,Current / Performing,0,0.0
LN-11303,CUST-0374,PRD-SME,BR-107,20241119,2024-11-19,2031-11-19,428300.0,0.1,84,7110.29,Inventory Stocking Q4,610036.05,BBB - Moderate Risk,Delinquent (31-60 DPD),0,0.0
